2019-11-20 00:00:00,988 INFO 29316 [egg-logrotator] agent logger reload: got log-reload message
2019-11-20 09:37:28,564 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui-bundle.js","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059413,"size":1453783,"blocks":2840,"atimeMs":1574213848000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574213848000,"atime":"2019-11-20T01:37:28.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-20T01:37:28.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:37:28,605 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui-bundle.js.map","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059414,"size":5663006,"blocks":11064,"atimeMs":1574213848000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574213848000,"atime":"2019-11-20T01:37:28.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-20T01:37:28.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:37:28,605 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui-standalone-preset.js","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059415,"size":437889,"blocks":856,"atimeMs":1574213848000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574213848000,"atime":"2019-11-20T01:37:28.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-20T01:37:28.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:37:28,606 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui-standalone-preset.js.map","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059416,"size":1853456,"blocks":3624,"atimeMs":1574213848000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574213848000,"atime":"2019-11-20T01:37:28.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-20T01:37:28.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:37:28,606 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui.css","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059417,"size":154003,"blocks":304,"atimeMs":1574213848000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574213848000,"atime":"2019-11-20T01:37:28.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-20T01:37:28.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:37:28,606 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui.css.map","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059418,"size":91,"blocks":8,"atimeMs":1574213848000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574213848000,"atime":"2019-11-20T01:37:28.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-20T01:37:28.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:37:28,606 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui.js","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059419,"size":617094,"blocks":1208,"atimeMs":1574213848000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574213848000,"atime":"2019-11-20T01:37:28.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-20T01:37:28.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:37:28,607 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui.js.map","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059420,"size":1259447,"blocks":2464,"atimeMs":1574213848000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574213848000,"atime":"2019-11-20T01:37:28.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-20T01:37:28.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:37:28,655 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"rename","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger-ui.js.map","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":62059420,"size":1259447,"blocks":2464,"atimeMs":1574213848000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574213848000,"atime":"2019-11-20T01:37:28.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-20T01:37:28.000Z"},"remove":false,"isDirectory":false,"isFile":true}
2019-11-20 09:37:28,656 INFO 29316 [egg-watcher] Recieved a change event from eventSource: {"event":"change","path":"/Users/fullwin/Downloads/writtentestApi/docker-mysql-egg-flutter/app/public/swagger/swagger.json","stat":{"dev":16777224,"mode":33188,"nlink":1,"uid":501,"gid":20,"rdev":0,"blksize":4096,"ino":61924936,"size":2204,"blocks":8,"atimeMs":1574170489000,"mtimeMs":1574213848000,"ctimeMs":1574213848000,"birthtimeMs":1574073956000,"atime":"2019-11-19T13:34:49.000Z","mtime":"2019-11-20T01:37:28.000Z","ctime":"2019-11-20T01:37:28.000Z","birthtime":"2019-11-18T10:45:56.000Z"},"remove":false,"isDirectory":false,"isFile":true}
